epoch,loss,val_loss
0,0.06639959663152695,0.02916680835187435
1,0.030386118218302727,0.02255047857761383
2,0.023731663823127747,0.019684994593262672
3,0.020891861990094185,0.018258407711982727
4,0.019360562786459923,0.017307573929429054
5,0.018460309132933617,0.01667260006070137
6,0.01765555329620838,0.016093257814645767
7,0.01710413210093975,0.015595166943967342
8,0.016621453687548637,0.015150521881878376
9,0.01619664952158928,0.014800548553466797
10,0.015830788761377335,0.01448849681764841
11,0.015569462440907955,0.014280155301094055
12,0.01526295579969883,0.014108328148722649
13,0.015016074292361736,0.0138130784034729
14,0.01486533135175705,0.013642974197864532
15,0.014653501100838184,0.0134995486587286
16,0.014494110830128193,0.013354077003896236
17,0.014340219087898731,0.013258587568998337
18,0.014213784597814083,0.013087352737784386
19,0.014073860831558704,0.013039853423833847
20,0.013950197957456112,0.012882097624242306
21,0.013856192119419575,0.0128225302323699
22,0.013747148215770721,0.01270628534257412
23,0.013642074540257454,0.012697179801762104
24,0.013552512042224407,0.012504257261753082
25,0.013410103507339954,0.012458676472306252
26,0.013371297158300877,0.012402419932186604
27,0.013272254727780819,0.012299351394176483
28,0.013224479742348194,0.012274527922272682
29,0.01313041616231203,0.012174367904663086
30,0.013089603744447231,0.012113658711314201
31,0.013011530041694641,0.012105952017009258
32,0.012924826703965664,0.012036256492137909
33,0.012887303717434406,0.011953637935221195
34,0.012805418111383915,0.011880284175276756
35,0.01280705351382494,0.011837021447718143
36,0.012773153372108936,0.011864807456731796
37,0.012690634466707706,0.011770989745855331
38,0.012632242403924465,0.01175079308450222
39,0.012598837725818157,0.011659812182188034
40,0.012554717250168324,0.011665621772408485
41,0.012512127868831158,0.01164222601801157
42,0.012443178333342075,0.011618930846452713
43,0.012425480410456657,0.011607049964368343
44,0.012375326827168465,0.011475829407572746
45,0.012336896732449532,0.011475170962512493
46,0.012320679612457752,0.01143848616629839
47,0.012291706167161465,0.01146294642239809
48,0.012245207093656063,0.011421184055507183
49,0.012210702523589134,0.011411416344344616
50,0.012197479605674744,0.01134515181183815
51,0.012161475606262684,0.011299150064587593
52,0.01213075965642929,0.01130824163556099
53,0.012105774134397507,0.011276680044829845
54,0.012066755443811417,0.01130104809999466
55,0.012064911425113678,0.011268144473433495
56,0.012029964476823807,0.011211256496608257
57,0.011993419378995895,0.011175122112035751
58,0.011993049643933773,0.011261483654379845
59,0.011956694535911083,0.011172906495630741
60,0.011944537051022053,0.011155327782034874
61,0.011905046179890633,0.011110586114227772
62,0.011876983568072319,0.01104163657873869
63,0.011865762993693352,0.011172554455697536
64,0.011856148950755596,0.011035492643713951
65,0.011835888959467411,0.011034530587494373
66,0.011795450933277607,0.01103735901415348
67,0.011785222217440605,0.011006005108356476
68,0.011781406588852406,0.011043086647987366
69,0.011739005334675312,0.010978318750858307
70,0.0117178438231349,0.01099813636392355
71,0.011706123128533363,0.010943475179374218
72,0.011681299656629562,0.010963479988276958
73,0.011695679277181625,0.010961215011775494
74,0.011639796197414398,0.010899697430431843
75,0.011645742692053318,0.010889501310884953
76,0.011619020253419876,0.010892022401094437
77,0.011589749716222286,0.010892560705542564
78,0.011632300913333893,0.010888961143791676
79,0.011579080484807491,0.010945713147521019
80,0.011562515050172806,0.01086361613124609
81,0.011535640805959702,0.010822944343090057
82,0.011545097455382347,0.010818077251315117
83,0.011508685536682606,0.01078809704631567
84,0.011514974758028984,0.010816933587193489
85,0.011496477760374546,0.0107778524979949
86,0.01146260742098093,0.010796838440001011
87,0.011473078280687332,0.010774564929306507
88,0.01148452702909708,0.010741912759840488
89,0.011435389518737793,0.010717230848968029
90,0.011439604684710503,0.010710900649428368
91,0.01143846195191145,0.01077225711196661
92,0.011392669752240181,0.010741300880908966
93,0.011383485980331898,0.010714228264987469
94,0.011376550421118736,0.010664292611181736
95,0.011375379748642445,0.010679222643375397
96,0.01135118119418621,0.010647832415997982
97,0.011344285681843758,0.010668493807315826
98,0.011327185668051243,0.010626740753650665
99,0.011316516436636448,0.010653531178832054
100,0.01130132656544447,0.010653126984834671
101,0.011294485069811344,0.0106391916051507
102,0.011266453191637993,0.010625915601849556
103,0.011283200234174728,0.010649451054632664
104,0.011283810250461102,0.010612186044454575
105,0.011290893889963627,0.010711601935327053
106,0.011237525381147861,0.010594137944281101
107,0.011237962171435356,0.010646067559719086
108,0.011214997619390488,0.01062953844666481
109,0.01121582929044962,0.010615884326398373
110,0.01123802363872528,0.01060730405151844
111,0.011209703050553799,0.01060889195650816
112,0.011203459464013577,0.01057052705436945
113,0.01116476021707058,0.010571569204330444
114,0.01119386125355959,0.01051167119294405
115,0.011162320151925087,0.010519840754568577
116,0.011169432662427425,0.010556841269135475
117,0.011145956814289093,0.010594379156827927
118,0.01113470271229744,0.010564455762505531
119,0.011146847158670425,0.010497340932488441
120,0.011120310984551907,0.010527191683650017
121,0.011091047897934914,0.010501755401492119
122,0.011134631000459194,0.01056599523872137
123,0.011091546155512333,0.010510513558983803
124,0.011104323901236057,0.010501873679459095
125,0.011085361242294312,0.01044616661965847
126,0.011073879897594452,0.010480117984116077
127,0.011094738729298115,0.010474142618477345
128,0.011058119125664234,0.010470769368112087
129,0.011071539483964443,0.010533034801483154
130,0.011041158810257912,0.010431978851556778
131,0.011024346575140953,0.010481472127139568
132,0.0110426414757967,0.010533979162573814
133,0.010997699573636055,0.0103905089199543
134,0.010980906896293163,0.010416436940431595
135,0.010982226580381393,0.010401057079434395
136,0.011002212762832642,0.010450398549437523
137,0.01098326314240694,0.010383891873061657
138,0.010982823558151722,0.010380396619439125
139,0.010963765904307365,0.010403482243418694
140,0.010956465266644955,0.010378923267126083
141,0.010974384844303131,0.010369718074798584
142,0.010990990325808525,0.010444832034409046
143,0.010952915996313095,0.01037500612437725
144,0.010966731235384941,0.01039231289178133
145,0.010935706086456776,0.010353084653615952
146,0.010937797836959362,0.010351252742111683
147,0.010928947478532791,0.010382442735135555
148,0.010929699055850506,0.010317647829651833
149,0.010917053557932377,0.010344932787120342
150,0.010892568156123161,0.010316512547433376
151,0.010907485149800777,0.01036428939551115
152,0.010893362574279308,0.010328962467610836
153,0.01087596733123064,0.01028264220803976
154,0.010883091948926449,0.010390330106019974
155,0.010872246697545052,0.010320745408535004
156,0.010906318202614784,0.01026988960802555
157,0.010891435667872429,0.01030917838215828
158,0.010882128030061722,0.010347426868975163
159,0.010842415504157543,0.010312291793525219
160,0.010869026184082031,0.010314506478607655
161,0.010864601470530033,0.010269584134221077
162,0.010823547840118408,0.010274030268192291
163,0.010842347517609596,0.010289466939866543
164,0.010825125500559807,0.010260814800858498
165,0.010814576409757137,0.010290761478245258
166,0.01081856619566679,0.010248612612485886
167,0.010788303799927235,0.010251338593661785
168,0.010814039967954159,0.010275180451571941
169,0.010800373740494251,0.010224302299320698
170,0.010786940343677998,0.010246844962239265
171,0.010793582536280155,0.010265470482409
172,0.010784242302179337,0.0102514224126935
173,0.010791623033583164,0.010248745791614056
174,0.010758512653410435,0.010200575925409794
175,0.010766890831291676,0.010212082415819168
176,0.01074174977838993,0.010230140760540962
177,0.010768108069896698,0.010218164883553982
178,0.010757209733128548,0.01025414653122425
179,0.010755347087979317,0.010228540748357773
180,0.010749970562756062,0.01017831452190876
181,0.010767808184027672,0.0101980771869421
182,0.010723848827183247,0.010162166319787502
183,0.010731730610132217,0.010201575234532356
184,0.010711394250392914,0.010300520807504654
185,0.010737454518675804,0.010214501060545444
186,0.010713028721511364,0.01023199874907732
187,0.010718215256929398,0.010194344446063042
188,0.010705435648560524,0.010196438990533352
189,0.01071241870522499,0.01017433125525713
190,0.010712405666708946,0.010170933790504932
191,0.010713350959122181,0.010222287848591805
192,0.010687652975320816,0.010184031911194324
193,0.01068967953324318,0.010160033591091633
194,0.010674272663891315,0.010150796733796597
195,0.010688145644962788,0.010133875533938408
196,0.01070758979767561,0.010153956711292267
197,0.010687313973903656,0.010136047378182411
198,0.010675769299268723,0.010183421894907951
199,0.010661392472684383,0.010196895338594913
200,0.010650166310369968,0.01015114039182663
201,0.010677328333258629,0.010140719823539257
202,0.010654001496732235,0.01013490092009306
203,0.010665870271623135,0.010109997354447842
204,0.010643944144248962,0.010170829482376575
205,0.010627896524965763,0.010134140960872173
206,0.010656124912202358,0.010092050768435001
207,0.010637258179485798,0.010105722583830357
208,0.010632706806063652,0.010145796462893486
209,0.010612043552100658,0.010106373578310013
210,0.010628798045217991,0.010090834461152554
211,0.01060400065034628,0.010069242678582668
212,0.010593506507575512,0.01009576115757227
213,0.010642323642969131,0.01007232815027237
214,0.010619931854307652,0.010106220841407776
