epoch,loss,val_loss
0,0.029475947842001915,0.015540294349193573
1,0.014128334820270538,0.008225563913583755
2,0.009679262526333332,0.006857737898826599
3,0.008513417094945908,0.006146685220301151
4,0.007759107742458582,0.005641011521220207
5,0.0071771699003875256,0.005258509889245033
6,0.006709448527544737,0.004925876390188932
7,0.006289589684456587,0.0047327931970357895
8,0.0059722294099628925,0.004278197418898344
9,0.005717396270483732,0.004076160956174135
10,0.005522961262613535,0.0038904768880456686
11,0.005437919870018959,0.003779148682951927
12,0.005310083739459515,0.0037647434510290623
13,0.005226324778050184,0.0038301919121295214
14,0.005145100876688957,0.0037194835022091866
15,0.005096963606774807,0.003612282918766141
16,0.005022997967898846,0.0035129825118929148
17,0.0050131576135754585,0.003600290510803461
18,0.004958589561283588,0.0035314285196363926
19,0.004904181230813265,0.003544716164469719
20,0.004889504052698612,0.0036068789195269346
21,0.004859290551394224,0.0034142460208386183
22,0.004824894946068525,0.003396266605705023
23,0.004763966891914606,0.003418034641072154
24,0.0047483923844993114,0.0034065109211951494
25,0.004731994122266769,0.003342683194205165
26,0.004706791136413813,0.00337378797121346
27,0.004675022326409817,0.003344192635267973
28,0.0046822987496852875,0.0033180706668645144
29,0.004622399341315031,0.003253447823226452
30,0.0046175140887498856,0.0033516825642436743
31,0.004601030144840479,0.0033250076230615377
32,0.004574043210595846,0.0032369932159781456
33,0.004574338905513287,0.003253367030993104
34,0.0045381272211670876,0.0033391304314136505
35,0.004525018855929375,0.003230673959478736
36,0.004511676728725433,0.003185753244906664
37,0.004506678320467472,0.003234750824049115
38,0.004488157574087381,0.0031606254633516073
39,0.0044638169929385185,0.0031409868970513344
40,0.004471974913030863,0.0033013704232871532
41,0.004472742788493633,0.003196122357621789
42,0.004446403123438358,0.003111423458904028
43,0.004429222084581852,0.0031683696433901787
44,0.004426572471857071,0.003082304960116744
45,0.004382806830108166,0.003141639521345496
46,0.004383573308587074,0.003046884899958968
47,0.004372289404273033,0.003115285886451602
48,0.004404393490403891,0.003154468722641468
49,0.004355332348495722,0.0030170578975230455
50,0.00433408422395587,0.0030622784979641438
51,0.004333860240876675,0.003022683784365654
52,0.004284677095711231,0.002983218990266323
53,0.004323373083025217,0.0029897503554821014
54,0.004300978966057301,0.0030164080671966076
55,0.004318174906075001,0.0029836988542228937
56,0.0042981416918337345,0.0030037756077945232
57,0.004276730585843325,0.002966435393318534
58,0.004269216675311327,0.0029145306907594204
59,0.0042549483478069305,0.0029508182778954506
60,0.004260862711817026,0.003012053668498993
61,0.00423111766576767,0.0029474340844899416
62,0.0042184763588011265,0.0029483214020729065
63,0.004216727335005999,0.0029195118695497513
64,0.004207526799291372,0.00294696819037199
65,0.00421038968488574,0.002968766260892153
66,0.004191474057734013,0.002893750322982669
67,0.004219471476972103,0.0029805509839206934
68,0.004181463271379471,0.0029684575274586678
69,0.004171785432845354,0.0029426265973597765
70,0.004178282804787159,0.002893609693273902
71,0.004171191249042749,0.0028863477054983377
72,0.0041639311239123344,0.0029720477759838104
73,0.0041854423470795155,0.0029203712474554777
74,0.004176135640591383,0.0028843253385275602
75,0.004173283465206623,0.002934006042778492
76,0.004161253571510315,0.0030231615528464317
77,0.004146034363657236,0.0028736377134919167
78,0.004157051909714937,0.0028646483551710844
79,0.004138220101594925,0.0029145071748644114
80,0.004171239677816629,0.0028406805358827114
81,0.004142211750149727,0.002850805176422
82,0.004093080293387175,0.002881285035982728
83,0.004106175620108843,0.0029273575637489557
84,0.004122090991586447,0.002840454690158367
85,0.004108103457838297,0.002841515699401498
86,0.0040946234948933125,0.0029473963659256697
87,0.004111330024898052,0.0028919526375830173
88,0.004094354808330536,0.0028802957385778427
89,0.004115996416658163,0.0028667603619396687
90,0.004097625147551298,0.0028277751989662647
91,0.00409254664555192,0.0028267614543437958
92,0.004079821519553661,0.0028926876839250326
93,0.004068446811288595,0.0028873258270323277
