epoch,loss,val_loss
0,0.0718955397605896,0.029223209246993065
1,0.03464582934975624,0.024246545508503914
2,0.02831004373729229,0.022333865985274315
3,0.025158625096082687,0.021296299993991852
4,0.023438893258571625,0.020643003284931183
5,0.022340064868330956,0.0202974621206522
6,0.021619634702801704,0.019757648929953575
7,0.021099334582686424,0.019415752962231636
8,0.020781181752681732,0.019147470593452454
9,0.0203423909842968,0.019004305824637413
10,0.019996605813503265,0.018754029646515846
11,0.019777096807956696,0.01853531040251255
12,0.019631564617156982,0.01837514527142048
13,0.019334545359015465,0.01817735657095909
14,0.019191641360521317,0.018055245280265808
15,0.01900249347090721,0.017918063327670097
16,0.018853066489100456,0.017804842442274094
17,0.01869274117052555,0.017695516347885132
18,0.01858428865671158,0.017554687336087227
19,0.018487967550754547,0.017515117302536964
20,0.01838245429098606,0.01733134686946869
21,0.018238862976431847,0.017286619171500206
22,0.018096189945936203,0.017155146226286888
23,0.018024254590272903,0.017029281705617905
24,0.017938533797860146,0.016954172402620316
25,0.017836764454841614,0.01687656156718731
26,0.01774541661143303,0.016806382685899734
27,0.017668943852186203,0.016648482531309128
28,0.017590276896953583,0.01667054183781147
29,0.017513010650873184,0.01651635393500328
30,0.017458166927099228,0.016457410529255867
31,0.017370497807860374,0.016382889822125435
32,0.01727871783077717,0.016331816092133522
33,0.017201358452439308,0.016265280544757843
34,0.017132209613919258,0.01622777059674263
35,0.017082981765270233,0.016154145821928978
36,0.01701481267809868,0.016054943203926086
37,0.016952527686953545,0.016040483489632607
38,0.016872411593794823,0.015991831198334694
39,0.01683194562792778,0.015946004539728165
40,0.016797266900539398,0.01590316742658615
41,0.016702039167284966,0.015835026279091835
42,0.016705067828297615,0.015783065930008888
43,0.016619451344013214,0.01572595350444317
44,0.016558535397052765,0.015734201297163963
45,0.016542181372642517,0.0157292652875185
46,0.016499735414981842,0.015631817281246185
47,0.01644422858953476,0.01565621979534626
48,0.016385355964303017,0.01567257009446621
49,0.01637912355363369,0.01552625373005867
50,0.016345305368304253,0.015497112646698952
51,0.01630946435034275,0.015491602942347527
52,0.016301969066262245,0.01552311796694994
53,0.016231656074523926,0.015447422862052917
54,0.01621830277144909,0.015459038317203522
55,0.016172554343938828,0.015340853482484818
56,0.016123956069350243,0.015358063392341137
57,0.016099071130156517,0.01530499942600727
58,0.016064230352640152,0.015330207534134388
59,0.016037510707974434,0.015315760858356953
60,0.0160208847373724,0.01524826604872942
61,0.016040867194533348,0.01524213794618845
62,0.01599264331161976,0.015215525403618813
63,0.015955239534378052,0.015225950628519058
64,0.01586904749274254,0.015159988775849342
65,0.01593266800045967,0.015195517800748348
66,0.015878301113843918,0.015154099091887474
67,0.01584978587925434,0.015200365334749222
68,0.015837717801332474,0.015171543695032597
69,0.01582484506070614,0.015095004811882973
70,0.015786834061145782,0.015065468847751617
71,0.01577560417354107,0.015086670406162739
72,0.015751242637634277,0.01509812194854021
73,0.015721844509243965,0.015037224628031254
74,0.015687718987464905,0.01502460427582264
75,0.01566852070391178,0.014982450753450394
76,0.015700671821832657,0.01500305999070406
77,0.01566842943429947,0.01498296856880188
78,0.015634434297680855,0.014962187968194485
79,0.015587486326694489,0.01496613584458828
80,0.015591527335345745,0.014945482835173607
81,0.015565435402095318,0.01491252239793539
82,0.015569631941616535,0.01487609650939703
83,0.015539986081421375,0.014886191114783287
84,0.015545590780675411,0.014874900691211224
85,0.01552263181656599,0.014837921597063541
86,0.015521332621574402,0.014900192618370056
87,0.01549533847719431,0.014850541949272156
88,0.015432343818247318,0.014871127903461456
89,0.015448268502950668,0.01486984919756651
90,0.015417364425957203,0.014849795028567314
91,0.015427444130182266,0.014830052852630615
92,0.015420963056385517,0.014844113029539585
93,0.015422123484313488,0.014873218722641468
94,0.015392589382827282,0.014774939976632595
95,0.015354671515524387,0.014775903895497322
96,0.01534455269575119,0.014773625880479813
97,0.015356909483671188,0.014725960791110992
98,0.015298556536436081,0.014699863269925117
99,0.015313895419239998,0.01486143283545971
100,0.015298409387469292,0.01472221128642559
101,0.01528793666511774,0.014706989750266075
102,0.015262121334671974,0.014726498164236546
103,0.015265380963683128,0.01470194198191166
104,0.015249231830239296,0.014696248807013035
105,0.015232381410896778,0.01462685689330101
106,0.015250515192747116,0.014662686735391617
107,0.015226179733872414,0.014675281941890717
108,0.015184317715466022,0.014627168886363506
109,0.015176177024841309,0.014699945226311684
110,0.01517326571047306,0.014612664468586445
111,0.015172566287219524,0.01463024877011776
112,0.015166510827839375,0.014606138691306114
113,0.015153869055211544,0.014649112708866596
114,0.015146940015256405,0.014572222717106342
115,0.015142970718443394,0.014601770788431168
116,0.015126914717257023,0.014568074606359005
117,0.015110204927623272,0.014607438817620277
118,0.01509803906083107,0.014600430615246296
119,0.015101905912160873,0.01460788119584322
120,0.015076735056936741,0.014570397324860096
121,0.015041455626487732,0.014664920046925545
122,0.015046617947518826,0.014534134417772293
123,0.015066291205585003,0.014548475854098797
124,0.015060890465974808,0.014496982097625732
125,0.014993672259151936,0.014522528275847435
126,0.015032902359962463,0.014551080763339996
127,0.014992308802902699,0.014552776701748371
128,0.015013354830443859,0.014466721564531326
129,0.014996115118265152,0.014522192999720573
130,0.014994997531175613,0.014461105689406395
131,0.014991057105362415,0.01449546217918396
132,0.014979581348598003,0.014506936073303223
133,0.014952482655644417,0.01445645559579134
134,0.01494609471410513,0.014430087991058826
135,0.01494210958480835,0.01448623463511467
136,0.014950986951589584,0.014469990506768227
137,0.01496854703873396,0.014454293996095657
138,0.014947769232094288,0.014423237182199955
139,0.014905196614563465,0.014402592554688454
140,0.014901945367455482,0.014423226937651634
141,0.014909876510500908,0.014396118000149727
142,0.014906531199812889,0.014378979802131653
143,0.014904596842825413,0.014397567138075829
144,0.014863711781799793,0.014382248744368553
145,0.01488466002047062,0.014373588375747204
146,0.014889414422214031,0.014355537481606007
147,0.014860179275274277,0.014402818866074085
148,0.014842486940324306,0.014378978870809078
149,0.014829952269792557,0.014361001551151276
150,0.014848786406219006,0.014359927736222744
151,0.014873835258185863,0.014389416202902794
152,0.014849565923213959,0.014371187426149845
153,0.01482259389013052,0.014420704916119576
154,0.014773143455386162,0.014475996606051922
155,0.014820474199950695,0.014318067580461502
156,0.014811246655881405,0.014295682311058044
157,0.014820734970271587,0.01434325985610485
158,0.014823127537965775,0.014278627000749111
159,0.014787256717681885,0.01429872028529644
160,0.01477151457220316,0.01431249175220728
161,0.014788394793868065,0.014257803559303284
162,0.014764879830181599,0.014282924123108387
163,0.014776081778109074,0.014286891557276249
164,0.014746799133718014,0.014345969073474407
165,0.01475128997117281,0.0143180713057518
166,0.01474500261247158,0.014295775443315506
167,0.014746778644621372,0.014228097163140774
168,0.014739698730409145,0.01428149826824665
169,0.014733334071934223,0.014251108281314373
170,0.014733660966157913,0.014236736111342907
171,0.014726987108588219,0.014268248341977596
172,0.014730144292116165,0.014199960045516491
173,0.014717139303684235,0.014257595874369144
174,0.014690141193568707,0.014254586771130562
175,0.014690508134663105,0.014309089630842209
176,0.014656033366918564,0.014227664098143578
177,0.014707542024552822,0.014179428108036518
178,0.014696269296109676,0.014234158210456371
179,0.01467545609921217,0.01420161034911871
180,0.014641610905528069,0.01420984324067831
181,0.014661137945950031,0.014253336936235428
182,0.01467110961675644,0.01420922577381134
183,0.014634530059993267,0.014208669774234295
184,0.014634951949119568,0.014298299327492714
185,0.014635813422501087,0.014226759783923626
186,0.01462909858673811,0.014188368804752827
187,0.014637204818427563,0.014153221622109413
188,0.014622450806200504,0.014193200506269932
189,0.0146360844373703,0.014203607104718685
190,0.014621226117014885,0.014169127680361271
191,0.014629865065217018,0.014174149371683598
192,0.014593886211514473,0.014133870601654053
193,0.014620506204664707,0.014179865829646587
194,0.014605334028601646,0.01417758222669363
195,0.014594744890928268,0.014164243824779987
196,0.014600214548408985,0.014132050797343254
197,0.014598125591874123,0.014152949675917625
198,0.014588691294193268,0.014112647622823715
